mapName=Reddy_1_2
Organism Genus=Sorghum
Organism Species=bicolor
crossType=RI1
popSize=100
mappingCrossType=unknown
mappingFunction=haldane
mapUnit=cM
mapExpansion=0
mapQuality=0
locusLocation=1
chr=SBI-01
lg=SBI-01
1	txp323	0.0
2	txp46	1.82635536208943
3	txp248	1.82635536208943
4	txp316	1.82635536208943
5	isp322	3.319223824846972
6	txp216	8.853296725005436
7	txp340	13.82635536208943
8	isp242	15.219461339353813
9	isp236	15.708643590912317
10	isp354	19.67527358724527
11	txp319	22.126355362089413
12	isp330	22.876227015921472
13	cup61	26.768416234843386
14	txp61	38.12635536208941
15	txp284	42.82635536208943
16	Undhsbm195	50.801105802488735
17	Pericarp1	59.82224496866607
18	txp279	61.12635536208941
19	txp320	61.48695430513115
20	txp75	64.62635536208941
21	isp276	65.73592670677527
22	Undhsbm24	71.12641408199548
23	txp58	77.12635536208941
24	mSbCIR286	82.73181631335191
25	isp237	86.36246810430904
26	txp335	96.82635536208943
27	txp37	100.82635536208943
28	isp324	104.29912282451207
29	txp32	119.12635536208943
30	txp11	122.18552097523734
31	isep1028	126.69158924325251
32	txp88	130.02635536208942
33	txp149	132.82635536208943
34	txp329	134.24980213692123
35	txp43	135.92635536208942
36	gpsb89	142.29083893945386
37	gap206	148.5055203798971
38	umc124	155.2263553620894
39	XnhsbSFC95	155.32635536208943
40	isep1038	159.1085278986941
41	isp269	179.98635536208943
42	S23	185.75635536208944
43	Undhsbm90	195.20635536208943
44	txp302	201.72635536208944
45	Undhsbm68	205.00635536208944
46	txp71	208.92635536208942
47	txp208	210.02635536208942
48	isp314	213.26635536208943
49	cup1	215.20635536208943
50	txp79	221.88635536208943
51	Undhsbm1	224.49635536208942
52	txs1075	230.82635536208943
